id_documento,id_siniestro,tipo_documento,url_archivo,fecha_carga,fecha_emision,entregado,es_legible,posible_adulteracion,inconsistencia_detectada,observacion
doc-83db4ded,sin-46208040,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-83db4ded.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-65b0451a,sin-46208040,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-65b0451a.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-ecd07eeb,sin-46208040,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ecd07eeb.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-89ef5997,sin-9f4b5b28,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-89ef5997.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-8585f6eb,sin-29f78878,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8585f6eb.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-67c22675,sin-29f78878,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-67c22675.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-76a16f0a,sin-29f78878,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-76a16f0a.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-70c9a5ce,sin-cdf73f93,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-70c9a5ce.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-f3111389,sin-4e85c115,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f3111389.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-5ee9b238,sin-0b804e1a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5ee9b238.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-6d54e26f,sin-165f1527,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6d54e26f.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-bbca089d,sin-7c0bb572,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-bbca089d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-58fea7be,sin-105c43f2,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-58fea7be.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-acc42a70,sin-105c43f2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-acc42a70.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-9002a4e2,sin-105c43f2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9002a4e2.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-cdaed7e4,sin-73a1747a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-cdaed7e4.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-0d2be3db,sin-73a1747a,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0d2be3db.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-742258c8,sin-0bf5628a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-742258c8.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-24a6832a,sin-0bf5628a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-24a6832a.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-24d335bb,sin-9cfbb1e6,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-24d335bb.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-f5dedadc,sin-9cfbb1e6,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f5dedadc.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-edad696d,sin-9cfbb1e6,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-edad696d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-3ae66c9e,sin-22b031d0,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3ae66c9e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-b45af70f,sin-6a63779d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b45af70f.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-aa8f9e4d,sin-fb6a188a,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-aa8f9e4d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-d3753d4b,sin-c3d84a6d,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d3753d4b.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-1d59eb5a,sin-c3d84a6d,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1d59eb5a.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-62687a98,sin-c3d84a6d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-62687a98.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a7a14959,sin-530c5131,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a7a14959.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-b3040f37,sin-f84e9dd4,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b3040f37.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-acba08cc,sin-f84e9dd4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-acba08cc.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-523b6363,sin-f84e9dd4,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-523b6363.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-15bc333e,sin-c8971b81,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-15bc333e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-99b1a4ed,sin-c8971b81,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-99b1a4ed.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-6ea6ebc9,sin-c8971b81,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6ea6ebc9.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-30c27b5c,sin-11dafe84,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-30c27b5c.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-17daeb08,sin-11dafe84,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-17daeb08.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-2e74818e,sin-11dafe84,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2e74818e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-48da18a5,sin-e9c118cf,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-48da18a5.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c486d3d1,sin-e9c118cf,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c486d3d1.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-fc187129,sin-e9c118cf,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-fc187129.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-8fec19de,sin-2928cf1e,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8fec19de.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-bdb7b39f,sin-f9577c93,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-bdb7b39f.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-b95454e9,sin-f9577c93,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b95454e9.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-405f2202,sin-f9577c93,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-405f2202.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-7676ad82,sin-c6296e0a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7676ad82.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-e6e9c121,sin-9b4a2372,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e6e9c121.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c45dd9d4,sin-9b4a2372,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c45dd9d4.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-33b0efb8,sin-9b4a2372,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-33b0efb8.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-908d6374,sin-331bf5ce,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-908d6374.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c38a5895,sin-331bf5ce,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c38a5895.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-309a5a6b,sin-ba1475c4,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-309a5a6b.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-d65e5560,sin-f75cce56,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d65e5560.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-3f54b54e,sin-f75cce56,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3f54b54e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-2a24df5d,sin-68599c15,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2a24df5d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-49ddb386,sin-21d64cc3,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-49ddb386.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-09b187f0,sin-78a25391,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-09b187f0.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c7e5486a,sin-78a25391,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c7e5486a.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-37740e2c,sin-86f7c8f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-37740e2c.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-2e692157,sin-86f7c8f0,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2e692157.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-0897c9a1,sin-86f7c8f0,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0897c9a1.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-16b51baa,sin-7873d519,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-16b51baa.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-8a3145fd,sin-7873d519,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8a3145fd.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-3a67cd41,sin-0ebd4ff8,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3a67cd41.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-f2f27c95,sin-f9929a54,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f2f27c95.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-9dcaa2a9,sin-f9929a54,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9dcaa2a9.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a2b27563,sin-f9929a54,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a2b27563.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-17c0f848,sin-12e1af9c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-17c0f848.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-0b248ced,sin-12e1af9c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0b248ced.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-6301d1a1,sin-12e1af9c,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6301d1a1.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-d2cd872f,sin-87e9587c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d2cd872f.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-41ddbcd9,sin-87e9587c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-41ddbcd9.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-f177a285,sin-87e9587c,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f177a285.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-91ab90b7,sin-0796ac6c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-91ab90b7.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a925dfaf,sin-0796ac6c,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a925dfaf.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-9277304d,sin-e264040f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9277304d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-d0e770d7,sin-e264040f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d0e770d7.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a164de5e,sin-b231ee13,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a164de5e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c6ec03ac,sin-b231ee13,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c6ec03ac.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-ade61653,sin-b231ee13,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ade61653.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-447f6540,sin-ca8934da,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-447f6540.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c1b65a94,sin-ca8934da,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c1b65a94.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-1692ecf5,sin-ca8934da,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1692ecf5.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-82a5f16a,sin-aeffe684,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-82a5f16a.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-7de3cce6,sin-4a09c481,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7de3cce6.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-0665822d,sin-f49acf3f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0665822d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-6c1445f5,sin-f49acf3f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6c1445f5.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-5d1016f7,sin-cc18bbbd,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5d1016f7.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-fc41480f,sin-539af61d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-fc41480f.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-cab24716,sin-539af61d,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-cab24716.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-49d126ad,sin-539af61d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-49d126ad.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-ed32cc41,sin-c99653ba,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ed32cc41.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-3dbac794,sin-c99653ba,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3dbac794.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-9fd298ef,sin-cfd86ed6,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9fd298ef.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-93674eee,sin-cb85d048,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-93674eee.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a1f27773,sin-dfd6f836,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a1f27773.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-61d6faa8,sin-dfd6f836,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-61d6faa8.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-7e1b3ef6,sin-55bb96a0,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7e1b3ef6.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-556e4134,sin-d891f2cf,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-556e4134.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-970f5fb3,sin-d891f2cf,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-970f5fb3.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-dc34cb66,sin-d891f2cf,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-dc34cb66.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-87a204ee,sin-270450ee,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-87a204ee.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a58da1f1,sin-fdaf0d2a,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a58da1f1.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-5d0e47aa,sin-fdaf0d2a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5d0e47aa.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-3c559cb7,sin-9698bbdc,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3c559cb7.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-95bd1b8e,sin-9698bbdc,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-95bd1b8e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-52351492,sin-0e9d8288,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-52351492.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-5f2cd747,sin-aad58540,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5f2cd747.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-7ca1fe8a,sin-b5cb55d8,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7ca1fe8a.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-bef72d93,sin-ecf53b76,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-bef72d93.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-87495847,sin-7e8184c9,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-87495847.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-9d3f2b6c,sin-7e8184c9,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9d3f2b6c.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-400af7fd,sin-e39b193f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-400af7fd.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-6b62bc4b,sin-e39b193f,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6b62bc4b.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-ce6ea0a8,sin-e39b193f,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ce6ea0a8.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-df9f70a7,sin-893d4858,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-df9f70a7.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-07b82631,sin-893d4858,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-07b82631.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-08d76cdb,sin-3da89806,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-08d76cdb.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-82fdceb0,sin-c305dbbf,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-82fdceb0.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-daf35bc1,sin-c87e7524,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-daf35bc1.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-1587d5f6,sin-efa4a3df,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1587d5f6.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a0dd0c3d,sin-efa4a3df,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a0dd0c3d.pdf,2026-05-28T09:47:53.627886+00:00,,True,False,True,False,
doc-014e581d,sin-e0fad110,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-014e581d.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-28c30c66,sin-e0fad110,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-28c30c66.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-a1b37dfe,sin-e0fad110,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a1b37dfe.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-b5913a67,sin-3c2497a2,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b5913a67.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-8c22bbbd,sin-3c2497a2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8c22bbbd.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-aa07722c,sin-3c2497a2,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-aa07722c.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-7110d738,sin-e26fc024,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7110d738.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-fef2cb0e,sin-e26fc024,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-fef2cb0e.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-e1ca6d61,sin-5879ab80,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e1ca6d61.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-7d089fd6,sin-5879ab80,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7d089fd6.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
doc-c7440812,sin-9a311f4f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c7440812.pdf,2026-05-28T09:47:53.627886+00:00,,True,True,False,False,
